meter_id,dt_id,zone,score,risk_level,is_fraud_groundtruth
M01023,DT-420,Jayanagar,0.45840001294727495,Low,0
M01018,DT-420,Jayanagar,0.430339862060798,Low,0
M01013,DT-420,Jayanagar,0.41916295653505115,Low,0
M01041,DT-420,Jayanagar,0.4352918143496063,Low,0
M01037,DT-420,Jayanagar,0.4533767446541971,Low,0
M01048,DT-420,Jayanagar,0.4558461540304057,Low,0
M01039,DT-420,Jayanagar,0.4241883356569963,Low,0
M01027,DT-420,Jayanagar,0.4564749654339469,Low,0
M01049,DT-420,Jayanagar,0.4021089007857459,Low,0
M01026,DT-420,Jayanagar,0.5163611165315519,Low,0
M01024,DT-420,Jayanagar,0.40289472901495726,Low,0
M01047,DT-420,Jayanagar,0.47913080867030816,Low,0
M01043,DT-420,Jayanagar,0.4367975073993242,Low,0
M01015,DT-420,Jayanagar,0.5050591761311587,Low,0
M01006,DT-420,Jayanagar,0.45045270237513296,Low,0
M01012,DT-420,Jayanagar,0.4748103453886189,Low,0
M01008,DT-420,Jayanagar,0.42488826389709217,Low,0
M01010,DT-420,Jayanagar,0.5576169067298276,Medium,0
M01014,DT-420,Jayanagar,0.39911847475657636,Low,0
M01017,DT-420,Jayanagar,0.4367357594195131,Low,0
M01011,DT-420,Jayanagar,0.42067747022945595,Low,0
M01044,DT-420,Jayanagar,0.4479924191548254,Low,0
M01020,DT-420,Jayanagar,0.4180274962053119,Low,0
M01031,DT-420,Jayanagar,0.4281396813989879,Low,0
M01032,DT-420,Jayanagar,0.3955728989536087,Low,0
M01003,DT-420,Jayanagar,0.40340685138643695,Low,0
M01022,DT-420,Jayanagar,0.42115334958468464,Low,0
M01004,DT-420,Jayanagar,0.4633046667116183,Low,0
M01035,DT-420,Jayanagar,0.46001269859258653,Low,0
M01007,DT-420,Jayanagar,0.401903401433197,Low,0
M01019,DT-420,Jayanagar,0.4342295473135526,Low,0
M01009,DT-420,Jayanagar,0.47530229418742126,Low,0
M01001,DT-420,Jayanagar,0.44287331545421854,Low,0
M01000,DT-420,Jayanagar,0.43202281784793334,Low,0
M01042,DT-420,Jayanagar,0.41040766070902346,Low,0
M01021,DT-420,Jayanagar,0.39759029494787895,Low,0
H81025,DT-420,Jayanagar,0.6675372466218382,Medium,1
H81028,DT-420,Jayanagar,0.6919358888904954,Medium,1
H81002,DT-420,Jayanagar,0.6225198322566697,Medium,1
M01162,DT-423,Jayanagar,0.46879008194106275,Low,0
M01166,DT-423,Jayanagar,0.4528225688773728,Low,0
M01178,DT-423,Jayanagar,0.4551445559197316,Low,0
M01179,DT-423,Jayanagar,0.41311956192801436,Low,0
M01188,DT-423,Jayanagar,0.38589411302705845,Low,0
M01190,DT-423,Jayanagar,0.46182450085335686,Low,0
M01181,DT-423,Jayanagar,0.4171177330653921,Low,0
M01194,DT-423,Jayanagar,0.4143560867334899,Low,0
M01184,DT-423,Jayanagar,0.39894865608091734,Low,0
M01189,DT-423,Jayanagar,0.4004334631983058,Low,0
M01152,DT-423,Jayanagar,0.4706391336426212,Low,0
M01175,DT-423,Jayanagar,0.5185006525213772,Low,0
M01172,DT-423,Jayanagar,0.4091386873766527,Low,0
M01153,DT-423,Jayanagar,0.40142581064894817,Low,0
M01150,DT-423,Jayanagar,0.4144257188531716,Low,0
M01160,DT-423,Jayanagar,0.4385894473338886,Low,0
M01168,DT-423,Jayanagar,0.433305060001731,Low,0
M01198,DT-423,Jayanagar,0.4260472135020817,Low,0
M01182,DT-423,Jayanagar,0.5119039118749601,Low,0
M01185,DT-423,Jayanagar,0.4028769278289955,Low,0
M01191,DT-423,Jayanagar,0.3996194512118981,Low,0
M01193,DT-423,Jayanagar,0.47350952889198517,Low,0
M01176,DT-423,Jayanagar,0.43177777500740405,Low,0
M01180,DT-423,Jayanagar,0.4162712451980207,Low,0
M01187,DT-423,Jayanagar,0.45555048896411054,Low,0
M01159,DT-423,Jayanagar,0.41600534401281014,Low,0
M01171,DT-423,Jayanagar,0.4476681205307431,Low,0
M01177,DT-423,Jayanagar,0.41523733373600213,Low,0
M01195,DT-423,Jayanagar,0.39906385978681896,Low,0
M01165,DT-423,Jayanagar,0.3909296072441455,Low,0
M01164,DT-423,Jayanagar,0.46543691409406823,Low,0
M01169,DT-423,Jayanagar,0.39519958146309686,Low,0
M01186,DT-423,Jayanagar,0.3956720849829083,Low,0
M01199,DT-423,Jayanagar,0.44159349049682006,Low,0
M01196,DT-423,Jayanagar,0.4424020735591624,Low,0
M01163,DT-423,Jayanagar,0.4164794025619276,Low,0
M01167,DT-423,Jayanagar,0.39526070710482514,Low,0
M01151,DT-423,Jayanagar,0.47689752467010277,Low,0
M01192,DT-423,Jayanagar,0.4347501688251769,Low,0
M01154,DT-423,Jayanagar,0.46786720437185914,Low,0
M01174,DT-423,Jayanagar,0.4163317703435067,Low,0
M01170,DT-423,Jayanagar,0.4389570590986853,Low,0
M01161,DT-423,Jayanagar,0.49092935001680493,Low,0
M01155,DT-423,Jayanagar,0.5045180843351624,Low,0
M01157,DT-423,Jayanagar,0.44451638794638776,Low,0
M01158,DT-423,Jayanagar,0.4195680798920527,Low,0
M01173,DT-423,Jayanagar,0.4873031926789244,Low,0
M01156,DT-423,Jayanagar,0.4268959493709624,Low,0
H81183,DT-423,Jayanagar,0.6776637473667738,Medium,1
H81197,DT-423,Jayanagar,0.6767461925156769,Medium,1
M01732,DT-434,Jayanagar,0.46671880164619206,Low,0
M01703,DT-434,Jayanagar,0.4220358792812258,Low,0
M01709,DT-434,Jayanagar,0.4215067092048654,Low,0
M01734,DT-434,Jayanagar,0.416473159597709,Low,0
M01736,DT-434,Jayanagar,0.4773595395222354,Low,0
M01747,DT-434,Jayanagar,0.4445586789555345,Low,0
M01730,DT-434,Jayanagar,0.40261729800767687,Low,0
M01700,DT-434,Jayanagar,0.6843987739036411,Medium,0
M01741,DT-434,Jayanagar,0.4142127152663882,Low,0
M01707,DT-434,Jayanagar,0.5189294479449463,Low,0
M01733,DT-434,Jayanagar,0.4516326366855829,Low,0
M01727,DT-434,Jayanagar,0.45746836521179185,Low,0
M01712,DT-434,Jayanagar,0.5180083537036754,Low,0
M01716,DT-434,Jayanagar,0.42646345033527905,Low,0
M01728,DT-434,Jayanagar,0.5171148965807698,Low,0
M01715,DT-434,Jayanagar,0.49284535761001474,Low,0
M01711,DT-434,Jayanagar,0.4206126553861812,Low,0
M01708,DT-434,Jayanagar,0.5227024077598809,Low,0
M01744,DT-434,Jayanagar,0.5108279002027202,Low,0
M01720,DT-434,Jayanagar,0.40753425143570626,Low,0
M01723,DT-434,Jayanagar,0.44732712101428,Low,0
M01706,DT-434,Jayanagar,0.41675558831648907,Low,0
M01725,DT-434,Jayanagar,0.40664370832858227,Low,0
M01729,DT-434,Jayanagar,0.4534090818063301,Low,0
M01746,DT-434,Jayanagar,0.5714272981443029,Medium,0
M01702,DT-434,Jayanagar,0.40313071467425377,Low,0
M01721,DT-434,Jayanagar,0.42110024902641147,Low,0
M01731,DT-434,Jayanagar,0.40753681292460703,Low,0
M01748,DT-434,Jayanagar,0.4199762455868554,Low,0
M01704,DT-434,Jayanagar,0.48019370398758565,Low,0
M01710,DT-434,Jayanagar,0.4881218558413765,Low,0
M01714,DT-434,Jayanagar,0.4087985308696293,Low,0
M01739,DT-434,Jayanagar,0.4106423370467065,Low,0
M01737,DT-434,Jayanagar,0.43278499605685117,Low,0
M01738,DT-434,Jayanagar,0.5194531038884638,Low,0
M01742,DT-434,Jayanagar,0.40790396886135905,Low,0
M01701,DT-434,Jayanagar,0.4131766022133672,Low,0
M01735,DT-434,Jayanagar,0.4114702865029763,Low,0
M01713,DT-434,Jayanagar,0.4139485598752312,Low,0
M01726,DT-434,Jayanagar,0.4989524315350061,Low,0
M01724,DT-434,Jayanagar,0.4430489518339774,Low,0
M01718,DT-434,Jayanagar,0.5023241817827725,Low,0
M01717,DT-434,Jayanagar,0.4235678417184775,Low,0
M01749,DT-434,Jayanagar,0.414947191781528,Low,0
M01745,DT-434,Jayanagar,0.449765871363633,Low,0
M01740,DT-434,Jayanagar,0.42189579511599684,Low,0
M01743,DT-434,Jayanagar,0.45266339654592186,Low,0
M01719,DT-434,Jayanagar,0.4229457496392978,Low,0
M01722,DT-434,Jayanagar,0.5317895733139996,Low,0
M01705,DT-434,Jayanagar,0.42621322131177714,Low,0
M01770,DT-435,Jayanagar,0.37880335944350785,Low,0
M01789,DT-435,Jayanagar,0.4573437546006487,Low,0
M01792,DT-435,Jayanagar,0.3855842830500269,Low,0
M01757,DT-435,Jayanagar,0.42095091647651206,Low,0
M01763,DT-435,Jayanagar,0.4051063249097141,Low,0
M01793,DT-435,Jayanagar,0.48712183628521205,Low,0
M01779,DT-435,Jayanagar,0.46180599759123075,Low,0
M01775,DT-435,Jayanagar,0.4330898374067246,Low,0
M01796,DT-435,Jayanagar,0.48838761996610736,Low,0
M01753,DT-435,Jayanagar,0.49564915482661553,Low,0
M01780,DT-435,Jayanagar,0.4999423505800155,Low,0
M01754,DT-435,Jayanagar,0.4630248557779583,Low,0
M01758,DT-435,Jayanagar,0.5113208336863565,Low,0
M01773,DT-435,Jayanagar,0.4675972032641949,Low,0
M01783,DT-435,Jayanagar,0.43783782771105945,Low,0
M01790,DT-435,Jayanagar,0.3898679750405478,Low,0
M01777,DT-435,Jayanagar,0.42685031523680905,Low,0
M01752,DT-435,Jayanagar,0.46930805968533007,Low,0
M01765,DT-435,Jayanagar,0.3908368426318936,Low,0
M01766,DT-435,Jayanagar,0.48094078081263536,Low,0
M01794,DT-435,Jayanagar,0.3890043283347651,Low,0
M01788,DT-435,Jayanagar,0.39693273850865124,Low,0
M01774,DT-435,Jayanagar,0.42668035323378667,Low,0
M01751,DT-435,Jayanagar,0.4357401010143982,Low,0
M01762,DT-435,Jayanagar,0.42681879338020245,Low,0
M01761,DT-435,Jayanagar,0.40446025108698247,Low,0
M01756,DT-435,Jayanagar,0.4448940996664595,Low,0
M01759,DT-435,Jayanagar,0.40439540299491716,Low,0
M01799,DT-435,Jayanagar,0.37732670846509475,Low,0
M01778,DT-435,Jayanagar,0.5446166445006076,Low,0
M01772,DT-435,Jayanagar,0.42614070008087196,Low,0
M01776,DT-435,Jayanagar,0.5222517694515109,Low,0
M01795,DT-435,Jayanagar,0.39209373190307834,Low,0
M01786,DT-435,Jayanagar,0.43817648329252906,Low,0
M01768,DT-435,Jayanagar,0.44523566994598957,Low,0
M01769,DT-435,Jayanagar,0.44407814703275694,Low,0
M01784,DT-435,Jayanagar,0.39931750656155507,Low,0
M01797,DT-435,Jayanagar,0.3910606000127189,Low,0
M01764,DT-435,Jayanagar,0.4285829672274294,Low,0
M01767,DT-435,Jayanagar,0.3840642133513982,Low,0
M01750,DT-435,Jayanagar,0.48012583865283287,Low,0
M01798,DT-435,Jayanagar,0.4238298158798595,Low,0
M01760,DT-435,Jayanagar,0.4424313219529844,Low,0
M01785,DT-435,Jayanagar,0.41935730906739355,Low,0
M01787,DT-435,Jayanagar,0.4241437820822418,Low,0
M01781,DT-435,Jayanagar,0.3958062101854111,Low,0
M01791,DT-435,Jayanagar,0.3801077663145342,Low,0
M01771,DT-435,Jayanagar,0.4852452680036122,Low,0
M01755,DT-435,Jayanagar,0.4335744641279125,Low,0
H81782,DT-435,Jayanagar,0.747159408084703,High,1
M01080,DT-421,Jayanagar,0.48231936428359223,Low,0
M01099,DT-421,Jayanagar,0.4441626153947684,Low,0
M01050,DT-421,Jayanagar,0.41168007316906247,Low,0
M01064,DT-421,Jayanagar,0.4323611609046663,Low,0
M01097,DT-421,Jayanagar,0.4361630446850854,Low,0
M01052,DT-421,Jayanagar,0.5248052970896397,Low,0
M01053,DT-421,Jayanagar,0.4277636925985208,Low,0
M01069,DT-421,Jayanagar,0.4424991612999716,Low,0
M01065,DT-421,Jayanagar,0.40723163917741767,Low,0
M01093,DT-421,Jayanagar,0.3940796027035538,Low,0
M01091,DT-421,Jayanagar,0.3999478742391844,Low,0
M01066,DT-421,Jayanagar,0.41116620691956274,Low,0
M01058,DT-421,Jayanagar,0.3927300210258364,Low,0
M01051,DT-421,Jayanagar,0.4618214347443206,Low,0
M01072,DT-421,Jayanagar,0.39068559486133847,Low,0
M01055,DT-421,Jayanagar,0.4240984611749834,Low,0
M01075,DT-421,Jayanagar,0.6176985441837142,Medium,0
M01076,DT-421,Jayanagar,0.4131191689888392,Low,0
M01062,DT-421,Jayanagar,0.4299871613832127,Low,0
M01056,DT-421,Jayanagar,0.450028832618637,Low,0
M01096,DT-421,Jayanagar,0.4107173848188202,Low,0
M01078,DT-421,Jayanagar,0.3882589730361647,Low,0
M01077,DT-421,Jayanagar,0.403815466666427,Low,0
M01098,DT-421,Jayanagar,0.3965868020334802,Low,0
M01084,DT-421,Jayanagar,0.39820139790228765,Low,0
M01071,DT-421,Jayanagar,0.4512556493753539,Low,0
M01063,DT-421,Jayanagar,0.42145032719743714,Low,0
M01061,DT-421,Jayanagar,0.40683901853615884,Low,0
M01054,DT-421,Jayanagar,0.3818582241734595,Low,0
M01092,DT-421,Jayanagar,0.3990135178138093,Low,0
M01082,DT-421,Jayanagar,0.3923674437402337,Low,0
M01081,DT-421,Jayanagar,0.47434522099720167,Low,0
M01083,DT-421,Jayanagar,0.40718467346835674,Low,0
M01068,DT-421,Jayanagar,0.4333547746310348,Low,0
M01079,DT-421,Jayanagar,0.42182515996871767,Low,0
M01088,DT-421,Jayanagar,0.48908312813583127,Low,0
M01060,DT-421,Jayanagar,0.39436329475943127,Low,0
M01095,DT-421,Jayanagar,0.3883029170637665,Low,0
M01087,DT-421,Jayanagar,0.42043806992282806,Low,0
M01085,DT-421,Jayanagar,0.40394286415847064,Low,0
M01090,DT-421,Jayanagar,0.4365812193819423,Low,0
M01074,DT-421,Jayanagar,0.4367499408868494,Low,0
M01070,DT-421,Jayanagar,0.40054316752339003,Low,0
M01067,DT-421,Jayanagar,0.4524248766077448,Low,0
M01089,DT-421,Jayanagar,0.43089649185829215,Low,0
H81057,DT-421,Jayanagar,0.6366970461943727,Medium,1
H81073,DT-421,Jayanagar,0.5905963350220813,Medium,1
H81059,DT-421,Jayanagar,0.6437982769974819,Medium,1
H81094,DT-421,Jayanagar,0.610755820844035,Medium,1
H81086,DT-421,Jayanagar,0.5986547834962497,Medium,1
M01311,DT-426,Jayanagar,0.44503457431886284,Low,0
M01334,DT-426,Jayanagar,0.5032619459023131,Low,0
M01308,DT-426,Jayanagar,0.41661633731223435,Low,0
M01332,DT-426,Jayanagar,0.4991667574775995,Low,0
M01344,DT-426,Jayanagar,0.42612703919344896,Low,0
M01335,DT-426,Jayanagar,0.43890533162136064,Low,0
M01324,DT-426,Jayanagar,0.43578233726946797,Low,0
M01337,DT-426,Jayanagar,0.4347905569202503,Low,0
M01325,DT-426,Jayanagar,0.43617394758440636,Low,0
M01317,DT-426,Jayanagar,0.5459169222533468,Medium,0
M01307,DT-426,Jayanagar,0.4255017715424581,Low,0
M01301,DT-426,Jayanagar,0.4302475646580093,Low,0
M01339,DT-426,Jayanagar,0.43978702206344633,Low,0
M01300,DT-426,Jayanagar,0.5106834434495326,Low,0
M01313,DT-426,Jayanagar,0.40876373825997564,Low,0
M01321,DT-426,Jayanagar,0.4385214465238212,Low,0
M01326,DT-426,Jayanagar,0.4252890324960606,Low,0
M01327,DT-426,Jayanagar,0.4302999006116334,Low,0
M01336,DT-426,Jayanagar,0.4151896084457999,Low,0
M01338,DT-426,Jayanagar,0.4378350579518128,Low,0
M01349,DT-426,Jayanagar,0.4480742267224415,Low,0
M01348,DT-426,Jayanagar,0.5534387508451275,Medium,0
M01303,DT-426,Jayanagar,0.4303733613543487,Low,0
M01330,DT-426,Jayanagar,0.4851738026840919,Low,0
M01304,DT-426,Jayanagar,0.4511992475135869,Low,0
M01314,DT-426,Jayanagar,0.41695489787751905,Low,0
M01306,DT-426,Jayanagar,0.43192284509484874,Low,0
M01341,DT-426,Jayanagar,0.4614626009425279,Low,0
M01340,DT-426,Jayanagar,0.46149791753915476,Low,0
M01329,DT-426,Jayanagar,0.41708737300759896,Low,0
M01302,DT-426,Jayanagar,0.4126054256094566,Low,0
M01310,DT-426,Jayanagar,0.4909294907279336,Low,0
M01305,DT-426,Jayanagar,0.4259765403938434,Low,0
M01309,DT-426,Jayanagar,0.41656664209684857,Low,0
M01347,DT-426,Jayanagar,0.4971566436340001,Low,0
M01319,DT-426,Jayanagar,0.41985500688589816,Low,0
M01320,DT-426,Jayanagar,0.4362859945326009,Low,0
M01316,DT-426,Jayanagar,0.44951140294145553,Low,0
M01318,DT-426,Jayanagar,0.4413110330433416,Low,0
M01346,DT-426,Jayanagar,0.44059822176929736,Low,0
M01345,DT-426,Jayanagar,0.44246269522916476,Low,0
M01315,DT-426,Jayanagar,0.5278159776007485,Low,0
M01343,DT-426,Jayanagar,0.45459985414756293,Low,0
M01328,DT-426,Jayanagar,0.4388793402287037,Low,0
M01331,DT-426,Jayanagar,0.44907907539967584,Low,0
M01333,DT-426,Jayanagar,0.4951376560865725,Low,0
M01312,DT-426,Jayanagar,0.4536789859274746,Low,0
M01342,DT-426,Jayanagar,0.4406428154350939,Low,0
M01322,DT-426,Jayanagar,0.45128193748353834,Low,0
H81323,DT-426,Jayanagar,0.737685045557099,High,1
M01958,DT-439,Jayanagar,0.38411843278466584,Low,0
M01983,DT-439,Jayanagar,0.40098564695160266,Low,0
M01957,DT-439,Jayanagar,0.4729004023807181,Low,0
M01995,DT-439,Jayanagar,0.4084173400736569,Low,0
M01987,DT-439,Jayanagar,0.42979437249693997,Low,0
M01973,DT-439,Jayanagar,0.5063877441152691,Low,0
M01970,DT-439,Jayanagar,0.5125188394493851,Low,0
M01999,DT-439,Jayanagar,0.3990745917267191,Low,0
M01967,DT-439,Jayanagar,0.42833755984711885,Low,0
M01980,DT-439,Jayanagar,0.4263460481472096,Low,0
M01968,DT-439,Jayanagar,0.5036798407799279,Low,0
M01974,DT-439,Jayanagar,0.39447642304797353,Low,0
M01994,DT-439,Jayanagar,0.415505529777849,Low,0
M01997,DT-439,Jayanagar,0.4151579288872107,Low,0
M01985,DT-439,Jayanagar,0.4615797396768198,Low,0
M01996,DT-439,Jayanagar,0.438567916063435,Low,0
M01963,DT-439,Jayanagar,0.42846132511587837,Low,0
M01975,DT-439,Jayanagar,0.42404519368019605,Low,0
M01976,DT-439,Jayanagar,0.47422401982476226,Low,0
M01984,DT-439,Jayanagar,0.3904797416253378,Low,0
M01964,DT-439,Jayanagar,0.38920967161718045,Low,0
M01979,DT-439,Jayanagar,0.5290174328841514,Low,0
M01993,DT-439,Jayanagar,0.45100293288852833,Low,0
M01971,DT-439,Jayanagar,0.44430416559161456,Low,0
M01956,DT-439,Jayanagar,0.4148626377474766,Low,0
M01989,DT-439,Jayanagar,0.3967455772811731,Low,0
M01952,DT-439,Jayanagar,0.3899094191188731,Low,0
M01981,DT-439,Jayanagar,0.386554822441185,Low,0
M01960,DT-439,Jayanagar,0.44982029715460425,Low,0
M01950,DT-439,Jayanagar,0.3977425621659296,Low,0
M01972,DT-439,Jayanagar,0.43909708633448113,Low,0
M01977,DT-439,Jayanagar,0.4091865309962777,Low,0
M01959,DT-439,Jayanagar,0.4315256357776537,Low,0
M01962,DT-439,Jayanagar,0.6556813290276834,Medium,0
M01953,DT-439,Jayanagar,0.4682536694382927,Low,0
M01991,DT-439,Jayanagar,0.3900157114264227,Low,0
M01992,DT-439,Jayanagar,0.3834139759150985,Low,0
M01966,DT-439,Jayanagar,0.39176526209286716,Low,0
M01986,DT-439,Jayanagar,0.39903285087813284,Low,0
M01982,DT-439,Jayanagar,0.4546488453819473,Low,0
M01965,DT-439,Jayanagar,0.3946925211961772,Low,0
M01990,DT-439,Jayanagar,0.4776071346323755,Low,0
M01998,DT-439,Jayanagar,0.40563655735412074,Low,0
M01951,DT-439,Jayanagar,0.41708260909113154,Low,0
M01978,DT-439,Jayanagar,0.3997202459606283,Low,0
M01969,DT-439,Jayanagar,0.5176540764516072,Low,0
M01961,DT-439,Jayanagar,0.41310567771563994,Low,0
M01955,DT-439,Jayanagar,0.3891622583471771,Low,0
H81954,DT-439,Jayanagar,0.6586370468678884,Medium,1
H81988,DT-439,Jayanagar,0.6683108254444534,Medium,1
M01494,DT-429,Jayanagar,0.490591315087069,Low,0
M01478,DT-429,Jayanagar,0.38662216927768656,Low,0
M01472,DT-429,Jayanagar,0.45750382150008423,Low,0
M01463,DT-429,Jayanagar,0.43022306649840886,Low,0
M01461,DT-429,Jayanagar,0.44721150418868894,Low,0
M01468,DT-429,Jayanagar,0.40496689413155945,Low,0
M01499,DT-429,Jayanagar,0.4210536270914221,Low,0
M01469,DT-429,Jayanagar,0.4595351094259613,Low,0
M01467,DT-429,Jayanagar,0.38836163279486435,Low,0
M01462,DT-429,Jayanagar,0.4280303737563047,Low,0
M01498,DT-429,Jayanagar,0.43194870033011284,Low,0
M01481,DT-429,Jayanagar,0.4377109312144883,Low,0
M01474,DT-429,Jayanagar,0.3834849925935028,Low,0
M01465,DT-429,Jayanagar,0.39094388267180574,Low,0
M01491,DT-429,Jayanagar,0.374876917834749,Low,0
M01459,DT-429,Jayanagar,0.37002144848704055,Low,0
M01456,DT-429,Jayanagar,0.3867723116166007,Low,0
M01482,DT-429,Jayanagar,0.43629076504695236,Low,0
M01492,DT-429,Jayanagar,0.44069047556560403,Low,0
M01495,DT-429,Jayanagar,0.41851636928872754,Low,0
M01485,DT-429,Jayanagar,0.3740898417115945,Low,0
M01486,DT-429,Jayanagar,0.42604879922515404,Low,0
M01489,DT-429,Jayanagar,0.41767690983068484,Low,0
M01490,DT-429,Jayanagar,0.39505211953351677,Low,0
M01450,DT-429,Jayanagar,0.4413518051972825,Low,0
M01454,DT-429,Jayanagar,0.5347294448352182,Low,0
M01483,DT-429,Jayanagar,0.41229109283476817,Low,0
M01480,DT-429,Jayanagar,0.39869980627664525,Low,0
M01477,DT-429,Jayanagar,0.42340396288547216,Low,0
M01476,DT-429,Jayanagar,0.38405010100318276,Low,0
M01475,DT-429,Jayanagar,0.42986045887586977,Low,0
M01473,DT-429,Jayanagar,0.37618973820875823,Low,0
M01471,DT-429,Jayanagar,0.5082686554904117,Low,0
M01464,DT-429,Jayanagar,0.37697248064368105,Low,0
M01460,DT-429,Jayanagar,0.4336608978709414,Low,0
M01497,DT-429,Jayanagar,0.4758607765791174,Low,0
M01455,DT-429,Jayanagar,0.4069428098895751,Low,0
M01470,DT-429,Jayanagar,0.41586019300288224,Low,0
M01457,DT-429,Jayanagar,0.4284140456453945,Low,0
M01493,DT-429,Jayanagar,0.43882739925690584,Low,0
M01496,DT-429,Jayanagar,0.4272533732818808,Low,0
M01466,DT-429,Jayanagar,0.4388231253617581,Low,0
M01452,DT-429,Jayanagar,0.3897422919504114,Low,0
M01488,DT-429,Jayanagar,0.4907164580467182,Low,0
M01479,DT-429,Jayanagar,0.4278711178246576,Low,0
M01458,DT-429,Jayanagar,0.41940655221667045,Low,0
M01487,DT-429,Jayanagar,0.4278054611544074,Low,0
M01453,DT-429,Jayanagar,0.40551635971493744,Low,0
H81484,DT-429,Jayanagar,0.6732748161069685,Medium,1
H81451,DT-429,Jayanagar,0.6643398876259344,Medium,1
M01249,DT-424,Jayanagar,0.4041707027450089,Low,0
M01240,DT-424,Jayanagar,0.47369129367818846,Low,0
M01235,DT-424,Jayanagar,0.4173694301182282,Low,0
M01208,DT-424,Jayanagar,0.46286531018367644,Low,0
M01233,DT-424,Jayanagar,0.42818582452226756,Low,0
M01226,DT-424,Jayanagar,0.40138503951411186,Low,0
M01228,DT-424,Jayanagar,0.5044834100498936,Low,0
M01238,DT-424,Jayanagar,0.4344876104924444,Low,0
M01215,DT-424,Jayanagar,0.45471308193072596,Low,0
M01201,DT-424,Jayanagar,0.457597324945247,Low,0
M01214,DT-424,Jayanagar,0.45834578787888697,Low,0
M01212,DT-424,Jayanagar,0.44211643294262093,Low,0
M01210,DT-424,Jayanagar,0.5025030743219748,Low,0
M01204,DT-424,Jayanagar,0.40302333375197696,Low,0
M01236,DT-424,Jayanagar,0.42482431729449976,Low,0
M01220,DT-424,Jayanagar,0.49227156023702257,Low,0
M01243,DT-424,Jayanagar,0.5143252904818112,Low,0
M01205,DT-424,Jayanagar,0.41341810986540145,Low,0
M01209,DT-424,Jayanagar,0.49462643646218124,Low,0
M01224,DT-424,Jayanagar,0.4566207918788195,Low,0
M01230,DT-424,Jayanagar,0.4600443807551561,Low,0
M01237,DT-424,Jayanagar,0.4730868480481622,Low,0
M01245,DT-424,Jayanagar,0.4061572191236298,Low,0
M01248,DT-424,Jayanagar,0.41486391162507047,Low,0
M01247,DT-424,Jayanagar,0.46516156593101843,Low,0
M01223,DT-424,Jayanagar,0.427007746552332,Low,0
M01219,DT-424,Jayanagar,0.46606170414066844,Low,0
M01207,DT-424,Jayanagar,0.406038119775036,Low,0
M01234,DT-424,Jayanagar,0.40094015724976684,Low,0
M01229,DT-424,Jayanagar,0.3996909292814224,Low,0
M01211,DT-424,Jayanagar,0.4698469077320207,Low,0
M01246,DT-424,Jayanagar,0.49485655126484024,Low,0
M01202,DT-424,Jayanagar,0.4230126840728969,Low,0
M01231,DT-424,Jayanagar,0.6403433220664296,Medium,0
M01218,DT-424,Jayanagar,0.3978498358465578,Low,0
M01216,DT-424,Jayanagar,0.4687969225421918,Low,0
M01200,DT-424,Jayanagar,0.4230543632007092,Low,0
M01239,DT-424,Jayanagar,0.4332341291479876,Low,0
M01241,DT-424,Jayanagar,0.4336787039071084,Low,0
M01221,DT-424,Jayanagar,0.3985441413779143,Low,0
M01206,DT-424,Jayanagar,0.4116654029512186,Low,0
M01232,DT-424,Jayanagar,0.4596720687286774,Low,0
M01244,DT-424,Jayanagar,0.42190081437478266,Low,0
M01213,DT-424,Jayanagar,0.48183670712478577,Low,0
M01203,DT-424,Jayanagar,0.4901970929202374,Low,0
M01217,DT-424,Jayanagar,0.415811634763193,Low,0
M01242,DT-424,Jayanagar,0.4404032476214086,Low,0
M01227,DT-424,Jayanagar,0.43771205453655204,Low,0
M01225,DT-424,Jayanagar,0.40009475841983017,Low,0
M01222,DT-424,Jayanagar,0.4077904549140409,Low,0
M01681,DT-433,Jayanagar,0.5547945800075504,Medium,0
M01694,DT-433,Jayanagar,0.4686563928007993,Low,0
M01656,DT-433,Jayanagar,0.45542623204335986,Low,0
M01668,DT-433,Jayanagar,0.4836977043489821,Low,0
M01677,DT-433,Jayanagar,0.47083768260773434,Low,0
M01680,DT-433,Jayanagar,0.41553235899217117,Low,0
M01689,DT-433,Jayanagar,0.4209771016454252,Low,0
M01661,DT-433,Jayanagar,0.5335338004748649,Low,0
M01697,DT-433,Jayanagar,0.45603412017871975,Low,0
M01696,DT-433,Jayanagar,0.4921398033846627,Low,0
M01688,DT-433,Jayanagar,0.45127103209937913,Low,0
M01671,DT-433,Jayanagar,0.4456222369623647,Low,0
M01660,DT-433,Jayanagar,0.48311270037982584,Low,0
M01650,DT-433,Jayanagar,0.4451095712303099,Low,0
M01657,DT-433,Jayanagar,0.49909948627319395,Low,0
M01663,DT-433,Jayanagar,0.42037843745230286,Low,0
M01664,DT-433,Jayanagar,0.47962012172791246,Low,0
M01686,DT-433,Jayanagar,0.4405914119467797,Low,0
M01692,DT-433,Jayanagar,0.4158535439780251,Low,0
M01667,DT-433,Jayanagar,0.5008422837820358,Low,0
M01666,DT-433,Jayanagar,0.5125449714324868,Low,0
M01652,DT-433,Jayanagar,0.4677184249450189,Low,0
M01655,DT-433,Jayanagar,0.45349571614993944,Low,0
M01693,DT-433,Jayanagar,0.5645263733477137,Medium,0
M01699,DT-433,Jayanagar,0.4364026229979537,Low,0
M01659,DT-433,Jayanagar,0.43492056538673163,Low,0
