meter_id,dt_id,feeder_id,zone,sanctioned_load,tariff_type,lat,long
M03940,DT-478,FDR-020,Whitefield,3.8,LT2-domestic,13.020453,77.775687
M03941,DT-478,FDR-020,Whitefield,1.8,LT2-domestic,13.020664,77.775025
M03942,DT-478,FDR-020,Whitefield,1.1,LT2-domestic,13.019121,77.775404
M03943,DT-478,FDR-020,Whitefield,21.3,LT5-commercial,13.019307,77.77453
M03944,DT-478,FDR-020,Whitefield,4.2,LT2-domestic,13.019128,77.773929
M03945,DT-478,FDR-020,Whitefield,2.8,LT2-domestic,13.02062,77.775856
M03946,DT-478,FDR-020,Whitefield,1.2,LT2-domestic,13.020404,77.774703
M03947,DT-478,FDR-020,Whitefield,4.5,LT2-domestic,13.019188,77.774433
M03948,DT-478,FDR-020,Whitefield,39.9,LT5-commercial,13.021608,77.777241
M03949,DT-478,FDR-020,Whitefield,1.6,LT2-domestic,13.019773,77.774408
M03950,DT-479,FDR-020,Whitefield,1.8,LT2-domestic,12.994581,77.796881
M03951,DT-479,FDR-020,Whitefield,2.3,LT2-domestic,12.994586,77.795311
M03952,DT-479,FDR-020,Whitefield,5.0,LT2-domestic,12.993833,77.7939
M03953,DT-479,FDR-020,Whitefield,2.7,LT2-domestic,12.993837,77.79527
M03954,DT-479,FDR-020,Whitefield,4.7,LT2-domestic,12.996376,77.79403
M03955,DT-479,FDR-020,Whitefield,2.1,LT2-domestic,12.994507,77.794209
H83956,DT-479,FDR-020,Whitefield,3.3,LT2-domestic,12.994684,77.795271
M03957,DT-479,FDR-020,Whitefield,2.1,LT2-domestic,12.994016,77.794601
M03958,DT-479,FDR-020,Whitefield,2.9,LT2-domestic,12.994117,77.793741
M03959,DT-479,FDR-020,Whitefield,1.4,LT2-domestic,12.994289,77.79517
M03960,DT-479,FDR-020,Whitefield,4.7,LT2-domestic,12.9943,77.794417
H83961,DT-479,FDR-020,Whitefield,2.2,LT2-domestic,12.995292,77.794375
M03962,DT-479,FDR-020,Whitefield,4.9,LT2-domestic,12.99453,77.794678
M03963,DT-479,FDR-020,Whitefield,3.2,LT2-domestic,12.993871,77.793804
M03964,DT-479,FDR-020,Whitefield,2.0,LT2-domestic,12.995597,77.794883
M03965,DT-479,FDR-020,Whitefield,4.0,LT2-domestic,12.993476,77.795986
M03966,DT-479,FDR-020,Whitefield,1.6,LT2-domestic,12.994939,77.793748
M03967,DT-479,FDR-020,Whitefield,15.9,LT5-commercial,12.993867,77.793127
M03968,DT-479,FDR-020,Whitefield,1.3,LT2-domestic,12.993772,77.794165
M03969,DT-479,FDR-020,Whitefield,4.8,LT2-domestic,12.9946,77.794273
M03970,DT-479,FDR-020,Whitefield,1.5,LT2-domestic,12.994526,77.795562
M03971,DT-479,FDR-020,Whitefield,4.4,LT2-domestic,12.994524,77.795579
M03972,DT-479,FDR-020,Whitefield,4.7,LT2-domestic,12.995897,77.795223
M03973,DT-479,FDR-020,Whitefield,2.7,LT2-domestic,12.994533,77.793362
M03974,DT-479,FDR-020,Whitefield,4.6,LT2-domestic,12.993625,77.79328
M03975,DT-479,FDR-020,Whitefield,3.0,LT2-domestic,12.99371,77.793181
M03976,DT-479,FDR-020,Whitefield,3.2,LT2-domestic,12.993651,77.793793
M03977,DT-479,FDR-020,Whitefield,1.5,LT2-domestic,12.993363,77.795943
M03978,DT-479,FDR-020,Whitefield,18.8,LT5-commercial,12.993492,77.794577
M03979,DT-479,FDR-020,Whitefield,4.7,LT2-domestic,12.994902,77.794221
M03980,DT-479,FDR-020,Whitefield,3.0,LT2-domestic,12.99381,77.795184
M03981,DT-479,FDR-020,Whitefield,1.7,LT2-domestic,12.993856,77.795054
M03982,DT-479,FDR-020,Whitefield,4.0,LT2-domestic,12.995498,77.793788
M03983,DT-479,FDR-020,Whitefield,4.6,LT2-domestic,12.994331,77.794544
M03984,DT-479,FDR-020,Whitefield,4.4,LT2-domestic,12.994349,77.794
M03985,DT-479,FDR-020,Whitefield,1.7,LT2-domestic,12.996184,77.795256
M03986,DT-479,FDR-020,Whitefield,4.7,LT2-domestic,12.993801,77.795189
M03987,DT-479,FDR-020,Whitefield,3.3,LT2-domestic,12.995344,77.795367
M03988,DT-479,FDR-020,Whitefield,2.3,LT2-domestic,12.993359,77.795336
M03989,DT-479,FDR-020,Whitefield,2.7,LT2-domestic,12.992688,77.793987
M03990,DT-479,FDR-020,Whitefield,1.8,LT2-domestic,12.994755,77.79542
M03991,DT-479,FDR-020,Whitefield,1.5,LT2-domestic,12.991016,77.794022
M03992,DT-479,FDR-020,Whitefield,1.6,LT2-domestic,12.99373,77.79575
M03993,DT-479,FDR-020,Whitefield,4.0,LT2-domestic,12.993666,77.793578
M03994,DT-479,FDR-020,Whitefield,1.4,LT2-domestic,12.99443,77.795084
M03995,DT-479,FDR-020,Whitefield,1.4,LT2-domestic,12.995066,77.796719
M03996,DT-479,FDR-020,Whitefield,1.8,LT2-domestic,12.995521,77.796108
M03997,DT-479,FDR-020,Whitefield,4.2,LT2-domestic,12.994287,77.795631
M03998,DT-479,FDR-020,Whitefield,3.0,LT2-domestic,12.995689,77.795323
M03999,DT-479,FDR-020,Whitefield,2.4,LT2-domestic,12.996914,77.794709
M04000,DT-480,FDR-021,Yelahanka,5.0,LT2-domestic,13.060658,77.413094
M04001,DT-480,FDR-021,Yelahanka,3.4,LT2-domestic,13.062373,77.412919
M04002,DT-480,FDR-021,Yelahanka,4.2,LT2-domestic,13.061744,77.413404
M04003,DT-480,FDR-021,Yelahanka,3.0,LT2-domestic,13.061346,77.413502
M04004,DT-480,FDR-021,Yelahanka,2.5,LT2-domestic,13.062568,77.41326
M04005,DT-480,FDR-021,Yelahanka,4.9,LT2-domestic,13.06111,77.413363
M04006,DT-480,FDR-021,Yelahanka,22.0,LT5-commercial,13.061081,77.413176
M04007,DT-480,FDR-021,Yelahanka,1.4,LT2-domestic,13.063228,77.411144
M04008,DT-480,FDR-021,Yelahanka,19.9,LT5-commercial,13.063137,77.411622
M04009,DT-480,FDR-021,Yelahanka,1.4,LT2-domestic,13.062745,77.412564
M04010,DT-480,FDR-021,Yelahanka,2.6,LT2-domestic,13.063685,77.412199
M04011,DT-480,FDR-021,Yelahanka,4.1,LT2-domestic,13.063138,77.412514
M04012,DT-480,FDR-021,Yelahanka,1.9,LT2-domestic,13.061493,77.413178
M04013,DT-480,FDR-021,Yelahanka,4.3,LT2-domestic,13.061253,77.412878
M04014,DT-480,FDR-021,Yelahanka,4.6,LT2-domestic,13.063903,77.413562
M04015,DT-480,FDR-021,Yelahanka,2.1,LT2-domestic,13.062197,77.413714
H84016,DT-480,FDR-021,Yelahanka,2.7,LT2-domestic,13.063923,77.412959
M04017,DT-480,FDR-021,Yelahanka,3.8,LT2-domestic,13.060809,77.411084
M04018,DT-480,FDR-021,Yelahanka,3.2,LT2-domestic,13.062207,77.412889
M04019,DT-480,FDR-021,Yelahanka,2.6,LT2-domestic,13.06237,77.41056
M04020,DT-480,FDR-021,Yelahanka,4.5,LT2-domestic,13.061117,77.411977
M04021,DT-480,FDR-021,Yelahanka,1.0,LT2-domestic,13.062103,77.411926
M04022,DT-480,FDR-021,Yelahanka,1.6,LT2-domestic,13.062819,77.413823
H84023,DT-480,FDR-021,Yelahanka,2.2,LT2-domestic,13.063235,77.413127
M04024,DT-480,FDR-021,Yelahanka,3.4,LT2-domestic,13.063884,77.411016
M04025,DT-480,FDR-021,Yelahanka,3.5,LT2-domestic,13.062371,77.412737
M04026,DT-480,FDR-021,Yelahanka,1.7,LT2-domestic,13.060891,77.41311
M04027,DT-480,FDR-021,Yelahanka,1.8,LT2-domestic,13.062674,77.412893
M04028,DT-480,FDR-021,Yelahanka,1.6,LT2-domestic,13.062006,77.412802
M04029,DT-480,FDR-021,Yelahanka,2.6,LT2-domestic,13.062423,77.411583
H84030,DT-480,FDR-021,Yelahanka,3.4,LT2-domestic,13.060963,77.409981
M04031,DT-480,FDR-021,Yelahanka,3.5,LT2-domestic,13.060244,77.413857
M04032,DT-480,FDR-021,Yelahanka,45.4,LT5-commercial,13.060983,77.413263
M04033,DT-480,FDR-021,Yelahanka,2.3,LT2-domestic,13.061828,77.41282
M04034,DT-480,FDR-021,Yelahanka,4.0,LT2-domestic,13.062821,77.410587
M04035,DT-480,FDR-021,Yelahanka,2.1,LT2-domestic,13.062193,77.413865
M04036,DT-480,FDR-021,Yelahanka,3.8,LT2-domestic,13.062775,77.411703
M04037,DT-480,FDR-021,Yelahanka,4.7,LT2-domestic,13.06118,77.411873
M04038,DT-480,FDR-021,Yelahanka,1.4,LT2-domestic,13.06233,77.410933
M04039,DT-480,FDR-021,Yelahanka,4.3,LT2-domestic,13.062862,77.411195
M04040,DT-480,FDR-021,Yelahanka,2.9,LT2-domestic,13.062158,77.410794
M04041,DT-480,FDR-021,Yelahanka,1.7,LT2-domestic,13.061224,77.412952
M04042,DT-480,FDR-021,Yelahanka,3.9,LT2-domestic,13.061568,77.413681
M04043,DT-480,FDR-021,Yelahanka,2.7,LT2-domestic,13.06292,77.411877
M04044,DT-480,FDR-021,Yelahanka,2.5,LT2-domestic,13.061718,77.411704
M04045,DT-480,FDR-021,Yelahanka,1.4,LT2-domestic,13.061507,77.412772
M04046,DT-480,FDR-021,Yelahanka,4.4,LT2-domestic,13.061318,77.413336
H84047,DT-480,FDR-021,Yelahanka,29.4,LT5-commercial,13.06379,77.412277
M04048,DT-480,FDR-021,Yelahanka,2.6,LT2-domestic,13.062512,77.412614
M04049,DT-480,FDR-021,Yelahanka,4.5,LT2-domestic,13.062642,77.411826
M04050,DT-481,FDR-021,Yelahanka,4.7,LT2-domestic,13.079959,77.430276
M04051,DT-481,FDR-021,Yelahanka,3.4,LT2-domestic,13.077335,77.431445
M04052,DT-481,FDR-021,Yelahanka,2.7,LT2-domestic,13.078999,77.429192
M04053,DT-481,FDR-021,Yelahanka,1.2,LT2-domestic,13.078925,77.429738
M04054,DT-481,FDR-021,Yelahanka,3.3,LT2-domestic,13.079938,77.430409
M04055,DT-481,FDR-021,Yelahanka,2.6,LT2-domestic,13.077959,77.430289
M04056,DT-481,FDR-021,Yelahanka,4.6,LT2-domestic,13.077738,77.431788
M04057,DT-481,FDR-021,Yelahanka,1.1,LT2-domestic,13.07935,77.431471
M04058,DT-481,FDR-021,Yelahanka,2.2,LT2-domestic,13.078259,77.430703
M04059,DT-481,FDR-021,Yelahanka,3.3,LT2-domestic,13.079271,77.429245
M04060,DT-481,FDR-021,Yelahanka,1.7,LT2-domestic,13.077233,77.429642
M04061,DT-481,FDR-021,Yelahanka,3.2,LT2-domestic,13.078185,77.430961
M04062,DT-481,FDR-021,Yelahanka,1.2,LT2-domestic,13.078053,77.432666
M04063,DT-481,FDR-021,Yelahanka,2.9,LT2-domestic,13.077039,77.431329
M04064,DT-481,FDR-021,Yelahanka,4.9,LT2-domestic,13.076705,77.432129
H84065,DT-481,FDR-021,Yelahanka,3.4,LT2-domestic,13.078595,77.429479
M04066,DT-481,FDR-021,Yelahanka,1.1,LT2-domestic,13.079238,77.429928
M04067,DT-481,FDR-021,Yelahanka,4.2,LT2-domestic,13.078274,77.429072
M04068,DT-481,FDR-021,Yelahanka,3.1,LT2-domestic,13.076561,77.430295
M04069,DT-481,FDR-021,Yelahanka,3.8,LT2-domestic,13.078359,77.430506
M04070,DT-481,FDR-021,Yelahanka,3.1,LT2-domestic,13.077617,77.431415
M04071,DT-481,FDR-021,Yelahanka,4.2,LT2-domestic,13.078297,77.430302
M04072,DT-481,FDR-021,Yelahanka,2.5,LT2-domestic,13.076749,77.430601
M04073,DT-481,FDR-021,Yelahanka,10.7,LT5-commercial,13.078935,77.432465
M04074,DT-481,FDR-021,Yelahanka,3.5,LT2-domestic,13.077169,77.429923
M04075,DT-481,FDR-021,Yelahanka,43.2,LT5-commercial,13.077275,77.431896
M04076,DT-481,FDR-021,Yelahanka,3.6,LT2-domestic,13.079328,77.429814
H84077,DT-481,FDR-021,Yelahanka,2.5,LT2-domestic,13.079644,77.431896
M04078,DT-481,FDR-021,Yelahanka,2.6,LT2-domestic,13.079788,77.430815
M04079,DT-481,FDR-021,Yelahanka,2.9,LT2-domestic,13.078949,77.43115
M04080,DT-481,FDR-021,Yelahanka,4.1,LT2-domestic,13.077717,77.42878
M04081,DT-481,FDR-021,Yelahanka,1.9,LT2-domestic,13.079752,77.429911
M04082,DT-481,FDR-021,Yelahanka,4.5,LT2-domestic,13.077901,77.430464
M04083,DT-481,FDR-021,Yelahanka,3.3,LT2-domestic,13.07736,77.430894
M04084,DT-481,FDR-021,Yelahanka,3.7,LT2-domestic,13.079302,77.430826
M04085,DT-481,FDR-021,Yelahanka,1.9,LT2-domestic,13.078578,77.430126
M04086,DT-481,FDR-021,Yelahanka,3.8,LT2-domestic,13.078648,77.431373
M04087,DT-481,FDR-021,Yelahanka,1.4,LT2-domestic,13.077052,77.429829
M04088,DT-481,FDR-021,Yelahanka,4.7,LT2-domestic,13.077011,77.430683
M04089,DT-481,FDR-021,Yelahanka,2.2,LT2-domestic,13.077781,77.431544
M04090,DT-481,FDR-021,Yelahanka,3.6,LT2-domestic,13.077188,77.430142
M04091,DT-481,FDR-021,Yelahanka,1.1,LT2-domestic,13.078524,77.429358
H84092,DT-481,FDR-021,Yelahanka,4.6,LT2-domestic,13.077126,77.428843
M04093,DT-481,FDR-021,Yelahanka,2.5,LT2-domestic,13.076489,77.430137
M04094,DT-481,FDR-021,Yelahanka,3.8,LT2-domestic,13.078693,77.431259
M04095,DT-481,FDR-021,Yelahanka,2.4,LT2-domestic,13.078675,77.43199
M04096,DT-481,FDR-021,Yelahanka,4.8,LT2-domestic,13.078136,77.430696
M04097,DT-481,FDR-021,Yelahanka,4.0,LT2-domestic,13.081384,77.430405
M04098,DT-481,FDR-021,Yelahanka,1.2,LT2-domestic,13.078234,77.430624
M04099,DT-481,FDR-021,Yelahanka,27.0,LT5-commercial,13.07807,77.42935
M04100,DT-482,FDR-021,Yelahanka,1.1,LT2-domestic,13.047953,77.457136
M04101,DT-482,FDR-021,Yelahanka,2.4,LT2-domestic,13.044885,77.457089
M04102,DT-482,FDR-021,Yelahanka,4.5,LT2-domestic,13.045439,77.457935
M04103,DT-482,FDR-021,Yelahanka,2.8,LT2-domestic,13.045104,77.455151
H84104,DT-482,FDR-021,Yelahanka,4.8,LT2-domestic,13.044849,77.456194
M04105,DT-482,FDR-021,Yelahanka,2.0,LT2-domestic,13.046168,77.456796
M04106,DT-482,FDR-021,Yelahanka,3.3,LT2-domestic,13.045055,77.455146
M04107,DT-482,FDR-021,Yelahanka,2.6,LT2-domestic,13.045432,77.456082
M04108,DT-482,FDR-021,Yelahanka,1.5,LT2-domestic,13.045589,77.457909
M04109,DT-482,FDR-021,Yelahanka,4.4,LT2-domestic,13.046043,77.457373
M04110,DT-482,FDR-021,Yelahanka,1.4,LT2-domestic,13.044866,77.456229
M04111,DT-482,FDR-021,Yelahanka,2.4,LT2-domestic,13.045367,77.457573
M04112,DT-482,FDR-021,Yelahanka,4.7,LT2-domestic,13.044273,77.456013
M04113,DT-482,FDR-021,Yelahanka,3.0,LT2-domestic,13.043949,77.458268
M04114,DT-482,FDR-021,Yelahanka,2.4,LT2-domestic,13.044704,77.455813
M04115,DT-482,FDR-021,Yelahanka,3.7,LT2-domestic,13.044733,77.456494
M04116,DT-482,FDR-021,Yelahanka,1.6,LT2-domestic,13.046082,77.456506
M04117,DT-482,FDR-021,Yelahanka,2.5,LT2-domestic,13.045294,77.456048
M04118,DT-482,FDR-021,Yelahanka,3.7,LT2-domestic,13.04384,77.457373
M04119,DT-482,FDR-021,Yelahanka,3.8,LT2-domestic,13.04432,77.457143
M04120,DT-482,FDR-021,Yelahanka,1.6,LT2-domestic,13.047429,77.457301
M04121,DT-482,FDR-021,Yelahanka,4.8,LT2-domestic,13.046895,77.456271
M04122,DT-482,FDR-021,Yelahanka,1.5,LT2-domestic,13.045702,77.45754
M04123,DT-482,FDR-021,Yelahanka,3.5,LT2-domestic,13.044744,77.45706
M04124,DT-482,FDR-021,Yelahanka,1.5,LT2-domestic,13.04425,77.458582
M04125,DT-482,FDR-021,Yelahanka,2.1,LT2-domestic,13.046598,77.456503
M04126,DT-482,FDR-021,Yelahanka,4.7,LT2-domestic,13.048194,77.456185
M04127,DT-482,FDR-021,Yelahanka,2.0,LT2-domestic,13.047087,77.456798
M04128,DT-482,FDR-021,Yelahanka,3.0,LT2-domestic,13.046122,77.455005
H84129,DT-482,FDR-021,Yelahanka,4.8,LT2-domestic,13.045689,77.457099
M04130,DT-482,FDR-021,Yelahanka,2.1,LT2-domestic,13.046054,77.45622
M04131,DT-482,FDR-021,Yelahanka,1.7,LT2-domestic,13.044228,77.458762
M04132,DT-482,FDR-021,Yelahanka,2.9,LT2-domestic,13.046342,77.456601
M04133,DT-482,FDR-021,Yelahanka,1.3,LT2-domestic,13.045971,77.457174
M04134,DT-482,FDR-021,Yelahanka,4.8,LT2-domestic,13.045421,77.453636
M04135,DT-482,FDR-021,Yelahanka,4.8,LT2-domestic,13.045685,77.453565
M04136,DT-482,FDR-021,Yelahanka,2.3,LT2-domestic,13.04535,77.456241
M04137,DT-482,FDR-021,Yelahanka,3.6,LT2-domestic,13.045381,77.45813
M04138,DT-482,FDR-021,Yelahanka,3.1,LT2-domestic,13.045846,77.458206
M04139,DT-482,FDR-021,Yelahanka,3.8,LT2-domestic,13.043791,77.456101
M04140,DT-482,FDR-021,Yelahanka,3.2,LT2-domestic,13.044131,77.456126
M04141,DT-482,FDR-021,Yelahanka,4.4,LT2-domestic,13.046617,77.456622
M04142,DT-482,FDR-021,Yelahanka,2.9,LT2-domestic,13.045525,77.456718
M04143,DT-482,FDR-021,Yelahanka,4.8,LT2-domestic,13.046059,77.456309
M04144,DT-482,FDR-021,Yelahanka,2.6,LT2-domestic,13.045546,77.455973
M04145,DT-482,FDR-021,Yelahanka,4.9,LT2-domestic,13.046095,77.457313
M04146,DT-482,FDR-021,Yelahanka,2.5,LT2-domestic,13.045258,77.458841
M04147,DT-482,FDR-021,Yelahanka,1.9,LT2-domestic,13.044623,77.45758
M04148,DT-482,FDR-021,Yelahanka,2.4,LT2-domestic,13.046023,77.455849
M04149,DT-482,FDR-021,Yelahanka,2.8,LT2-domestic,13.047525,77.455565
M04150,DT-483,FDR-021,Yelahanka,1.6,LT2-domestic,13.059164,77.464673
M04151,DT-483,FDR-021,Yelahanka,2.5,LT2-domestic,13.05921,77.463688
M04152,DT-483,FDR-021,Yelahanka,4.7,LT2-domestic,13.060994,77.463389
M04153,DT-483,FDR-021,Yelahanka,1.3,LT2-domestic,13.059892,77.463949
M04154,DT-483,FDR-021,Yelahanka,2.2,LT2-domestic,13.059904,77.463848
M04155,DT-483,FDR-021,Yelahanka,3.9,LT2-domestic,13.059081,77.463132
M04156,DT-483,FDR-021,Yelahanka,1.3,LT2-domestic,13.059579,77.464717
M04157,DT-483,FDR-021,Yelahanka,4.8,LT2-domestic,13.059194,77.463402
M04158,DT-483,FDR-021,Yelahanka,1.4,LT2-domestic,13.058242,77.463286
M04159,DT-483,FDR-021,Yelahanka,2.3,LT2-domestic,13.05886,77.464094
M04160,DT-483,FDR-021,Yelahanka,2.9,LT2-domestic,13.058686,77.462182
M04161,DT-483,FDR-021,Yelahanka,4.5,LT2-domestic,13.05971,77.464101
M04162,DT-483,FDR-021,Yelahanka,4.2,LT2-domestic,13.059586,77.462204
M04163,DT-483,FDR-021,Yelahanka,2.5,LT2-domestic,13.058053,77.463591
M04164,DT-483,FDR-021,Yelahanka,2.3,LT2-domestic,13.059208,77.466189
M04165,DT-483,FDR-021,Yelahanka,3.9,LT2-domestic,13.059427,77.46377
M04166,DT-483,FDR-021,Yelahanka,1.8,LT2-domestic,13.060068,77.46363
M04167,DT-483,FDR-021,Yelahanka,4.7,LT2-domestic,13.058126,77.463716
M04168,DT-483,FDR-021,Yelahanka,4.3,LT2-domestic,13.060673,77.464175
H84169,DT-483,FDR-021,Yelahanka,2.9,LT2-domestic,13.058042,77.46394
M04170,DT-483,FDR-021,Yelahanka,1.7,LT2-domestic,13.057462,77.461767
M04171,DT-483,FDR-021,Yelahanka,2.1,LT2-domestic,13.058887,77.462842
M04172,DT-483,FDR-021,Yelahanka,2.2,LT2-domestic,13.058994,77.464761
M04173,DT-483,FDR-021,Yelahanka,1.5,LT2-domestic,13.058616,77.465377
M04174,DT-483,FDR-021,Yelahanka,1.5,LT2-domestic,13.060483,77.461965
M04175,DT-483,FDR-021,Yelahanka,3.8,LT2-domestic,13.059353,77.462934
M04176,DT-483,FDR-021,Yelahanka,2.1,LT2-domestic,13.060794,77.464955
M04177,DT-483,FDR-021,Yelahanka,4.6,LT2-domestic,13.060237,77.46137
M04178,DT-483,FDR-021,Yelahanka,2.1,LT2-domestic,13.058942,77.463581
M04179,DT-483,FDR-021,Yelahanka,4.9,LT2-domestic,13.058129,77.464155
M04180,DT-483,FDR-021,Yelahanka,1.5,LT2-domestic,13.057795,77.46275
M04181,DT-483,FDR-021,Yelahanka,2.1,LT2-domestic,13.060113,77.463663
M04182,DT-483,FDR-021,Yelahanka,3.3,LT2-domestic,13.060639,77.463826
M04183,DT-483,FDR-021,Yelahanka,1.0,LT2-domestic,13.059229,77.462313
M04184,DT-483,FDR-021,Yelahanka,3.8,LT2-domestic,13.05799,77.463674
M04185,DT-483,FDR-021,Yelahanka,4.7,LT2-domestic,13.060334,77.463084
M04186,DT-483,FDR-021,Yelahanka,4.6,LT2-domestic,13.060214,77.4633
M04187,DT-483,FDR-021,Yelahanka,3.8,LT2-domestic,13.059008,77.464119
M04188,DT-483,FDR-021,Yelahanka,4.7,LT2-domestic,13.057976,77.463476
M04189,DT-483,FDR-021,Yelahanka,1.3,LT2-domestic,13.057721,77.462207
M04190,DT-483,FDR-021,Yelahanka,1.9,LT2-domestic,13.058774,77.46239
M04191,DT-483,FDR-021,Yelahanka,2.6,LT2-domestic,13.060316,77.463563
M04192,DT-483,FDR-021,Yelahanka,34.5,LT5-commercial,13.059263,77.463326
M04193,DT-483,FDR-021,Yelahanka,4.0,LT2-domestic,13.059136,77.463092
M04194,DT-483,FDR-021,Yelahanka,2.8,LT2-domestic,13.059214,77.464346
M04195,DT-483,FDR-021,Yelahanka,4.0,LT2-domestic,13.060255,77.463019
M04196,DT-483,FDR-021,Yelahanka,2.3,LT2-domestic,13.058466,77.461067
M04197,DT-483,FDR-021,Yelahanka,4.7,LT2-domestic,13.059887,77.465426
M04198,DT-483,FDR-021,Yelahanka,2.0,LT2-domestic,13.058358,77.462317
M04199,DT-483,FDR-021,Yelahanka,2.8,LT2-domestic,13.059054,77.464614
M04200,DT-484,FDR-022,Yelahanka,1.9,LT2-domestic,13.04458,77.49193
M04201,DT-484,FDR-022,Yelahanka,1.2,LT2-domestic,13.04341,77.492614
M04202,DT-484,FDR-022,Yelahanka,1.7,LT2-domestic,13.041993,77.491309
M04203,DT-484,FDR-022,Yelahanka,4.2,LT2-domestic,13.043302,77.491159
M04204,DT-484,FDR-022,Yelahanka,3.2,LT2-domestic,13.042754,77.493346
M04205,DT-484,FDR-022,Yelahanka,2.3,LT2-domestic,13.042702,77.492304
M04206,DT-484,FDR-022,Yelahanka,2.9,LT2-domestic,13.043751,77.493365
M04207,DT-484,FDR-022,Yelahanka,2.4,LT2-domestic,13.040667,77.491072
M04208,DT-484,FDR-022,Yelahanka,5.0,LT2-domestic,13.041604,77.491983
M04209,DT-484,FDR-022,Yelahanka,3.1,LT2-domestic,13.042383,77.491682
M04210,DT-484,FDR-022,Yelahanka,2.8,LT2-domestic,13.042876,77.491849
M04211,DT-484,FDR-022,Yelahanka,4.9,LT2-domestic,13.042534,77.490897
M04212,DT-484,FDR-022,Yelahanka,4.3,LT2-domestic,13.04323,77.490999
M04213,DT-484,FDR-022,Yelahanka,4.5,LT2-domestic,13.041189,77.493004
M04214,DT-484,FDR-022,Yelahanka,4.7,LT2-domestic,13.042797,77.492441
M04215,DT-484,FDR-022,Yelahanka,2.5,LT2-domestic,13.041798,77.492849
M04216,DT-484,FDR-022,Yelahanka,2.0,LT2-domestic,13.042592,77.491822
M04217,DT-484,FDR-022,Yelahanka,4.2,LT2-domestic,13.042092,77.49352
M04218,DT-484,FDR-022,Yelahanka,2.2,LT2-domestic,13.042659,77.492933
M04219,DT-484,FDR-022,Yelahanka,4.3,LT2-domestic,13.04409,77.491739
M04220,DT-484,FDR-022,Yelahanka,4.5,LT2-domestic,13.042337,77.491793
M04221,DT-484,FDR-022,Yelahanka,2.0,LT2-domestic,13.042699,77.492376
M04222,DT-484,FDR-022,Yelahanka,3.9,LT2-domestic,13.043645,77.490778
M04223,DT-484,FDR-022,Yelahanka,3.6,LT2-domestic,13.041087,77.490655
M04224,DT-484,FDR-022,Yelahanka,2.5,LT2-domestic,13.04268,77.491058
M04225,DT-484,FDR-022,Yelahanka,2.0,LT2-domestic,13.042009,77.493074
M04226,DT-484,FDR-022,Yelahanka,2.8,LT2-domestic,13.043695,77.492516
M04227,DT-484,FDR-022,Yelahanka,1.9,LT2-domestic,13.042544,77.492188
M04228,DT-484,FDR-022,Yelahanka,1.0,LT2-domestic,13.040951,77.489821
M04229,DT-484,FDR-022,Yelahanka,4.2,LT2-domestic,13.041381,77.490588
M04230,DT-484,FDR-022,Yelahanka,1.3,LT2-domestic,13.043438,77.49083
M04231,DT-484,FDR-022,Yelahanka,3.5,LT2-domestic,13.043836,77.491117
M04232,DT-484,FDR-022,Yelahanka,4.3,LT2-domestic,13.043279,77.491665
M04233,DT-484,FDR-022,Yelahanka,3.0,LT2-domestic,13.04174,77.490338
M04234,DT-484,FDR-022,Yelahanka,2.7,LT2-domestic,13.042172,77.49192
M04235,DT-484,FDR-022,Yelahanka,2.6,LT2-domestic,13.041114,77.49272
M04236,DT-484,FDR-022,Yelahanka,3.4,LT2-domestic,13.043717,77.491117
M04237,DT-484,FDR-022,Yelahanka,1.2,LT2-domestic,13.042715,77.491549
H84238,DT-484,FDR-022,Yelahanka,4.5,LT2-domestic,13.043206,77.490368
M04239,DT-484,FDR-022,Yelahanka,1.3,LT2-domestic,13.041559,77.489667
M04240,DT-484,FDR-022,Yelahanka,3.4,LT2-domestic,13.039865,77.493513
M04241,DT-484,FDR-022,Yelahanka,4.8,LT2-domestic,13.04205,77.491453
M04242,DT-484,FDR-022,Yelahanka,3.9,LT2-domestic,13.042415,77.491017
M04243,DT-484,FDR-022,Yelahanka,2.9,LT2-domestic,13.042898,77.491619
H84244,DT-484,FDR-022,Yelahanka,21.3,LT5-commercial,13.041474,77.491043
M04245,DT-484,FDR-022,Yelahanka,15.8,LT5-commercial,13.04387,77.490748
M04246,DT-484,FDR-022,Yelahanka,4.0,LT2-domestic,13.041931,77.492353
M04247,DT-484,FDR-022,Yelahanka,1.1,LT2-domestic,13.042238,77.492583
M04248,DT-484,FDR-022,Yelahanka,1.8,LT2-domestic,13.043911,77.492464
M04249,DT-484,FDR-022,Yelahanka,1.5,LT2-domestic,13.041849,77.492429
M04250,DT-485,FDR-022,Yelahanka,3.0,LT2-domestic,13.080331,77.500708
M04251,DT-485,FDR-022,Yelahanka,2.0,LT2-domestic,13.08029,77.499898
M04252,DT-485,FDR-022,Yelahanka,2.1,LT2-domestic,13.079655,77.50008
M04253,DT-485,FDR-022,Yelahanka,1.9,LT2-domestic,13.081525,77.501492
M04254,DT-485,FDR-022,Yelahanka,4.9,LT2-domestic,13.081584,77.500345
M04255,DT-485,FDR-022,Yelahanka,3.3,LT2-domestic,13.082609,77.499703
M04256,DT-485,FDR-022,Yelahanka,4.3,LT2-domestic,13.080079,77.500013
M04257,DT-485,FDR-022,Yelahanka,2.7,LT2-domestic,13.080305,77.498917
